Frame,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,class
44105,0.974425025,-0.080521897,0.304371319,-0.807302856,-0.307621496,0.131833306,0
44106,-0.184915822,0.68633884,0.155475505,0.576144819,0.128893493,-0.295126635,0
44107,-0.72685339,1.234738722,0.193376118,0.360820126,0.381437905,-0.350903232,0
44108,1.140291376,0.857298669,0.342481849,-0.577574834,-0.062848446,0.033382242,0
44109,0.368022464,1.486805455,0.194049979,-0.573695496,-0.580328794,0.209027429,0
44110,-0.086066662,0.356104031,-0.162879299,-0.510075915,-0.434775982,0.273700826,0
44111,0.307779838,0.688636545,-0.346315013,-0.669323598,-0.636284034,0.148117579,0
44112,0.363705643,0.804400362,-0.399281709,-1.103098304,-0.099966048,0.267154354,0
44113,1.058248828,0.814807157,-0.246890693,-0.30632459,-0.541719199,0.130890424,0
44114,0.981357514,0.074468107,-0.071141984,0.251145955,-0.839270408,0.045198079,0
44115,-0.416758864,0.802706247,-0.397711372,-0.602357833,0.196215586,0.111580909,0
44116,0.041663357,0.549621122,-0.240679684,-1.186513975,-0.480827927,0.44381591,0
44117,0.410376307,0.437135049,-0.127252757,-0.110072518,-0.633056365,0.192943469,0
44118,-0.081124209,0.113172658,-0.302295077,-0.379453698,-0.046432846,-0.041445568,0
44119,0.094514969,0.958549714,-0.283003878,-0.71533447,-0.106303084,-0.118303963,0
44120,1.302442154,0.517059494,-0.070207381,-0.32431927,-0.456172384,-0.081352783,0
44121,0.807639564,0.563309126,0.161788139,-0.058747999,-0.504742255,-0.128537923,0
44122,-0.353562961,0.211482903,-0.064044244,-0.124586836,-0.493470128,-0.152735547,0
44123,0.018285634,-0.118039612,-0.135382594,-0.581438036,-0.100207965,0.051514738,0
44124,0.046179654,0.276046862,0.021248356,0.064150728,-0.088892118,0.208092224,0
44125,-0.137155975,0.323086894,0.022374935,0.524106424,0.360820491,0.001361687,0
44126,-0.189191126,-0.523993773,-0.192168905,0.090314478,0.30019914,-0.137449476,0
44127,0.559129011,-0.371348438,0.134651216,-0.380425353,-0.026237626,-0.046789368,0
44128,-0.121319701,0.566090724,0.086532335,-0.013596526,-0.301674888,0.035519545,0
44129,0.261625533,-0.248114958,0.183657911,0.203659519,-0.221706983,-0.120815263,0
44130,-0.530122135,0.356537409,0.218061793,-0.007382373,0.152173315,0.037454322,0
44131,-0.802608362,0.656245413,-0.537463063,-0.597834312,-0.091564781,-0.007645861,0
44132,1.571466605,-1.137998768,0.09705347,-0.079751708,0.09091549,0.028784023,0
44133,0.204937722,0.284234278,0.201973365,0.17288318,0.696647919,0.36175207,0
44134,-1.84696212,0.655689825,0.058809248,-0.155647814,-0.128343234,-0.006717677,0
44135,-0.602471075,-0.766217535,-0.617231676,-0.030255122,-0.786695351,-0.471026125,0
44136,3.136640818,-1.971790718,0.179320469,-0.481042549,-0.185521264,-0.06936018,0
44137,-0.334732078,2.384279744,0.073097942,0.230575189,-0.090842062,0.25403859,0
44138,-1.589603039,0.886339632,-0.060887904,0.040386939,0.006262036,0.260128853,0
44139,-0.418081138,-0.047312188,-0.140411073,0.178133477,-0.430614927,0.005781298,0
44140,2.012120598,-1.154896239,0.36912828,0.179231688,-0.711970394,0.003984334,0
44141,-0.633326177,1.538905321,0.022866906,0.378949966,-0.182729639,0.12246956,0
44142,-0.716258629,-0.026059922,-0.431512275,-0.11525505,-0.103697401,0.031540102,0
44143,1.224734169,-0.617883172,0.090881146,-0.163060001,-0.269927339,-0.035277245,0
44144,0.891355767,-0.084433203,-0.461938538,0.03158288,-0.487945651,-0.132032923,0
44145,0.375657823,0.57860708,0.156013882,0.040305825,-0.279587539,-0.09207511,0
44146,-0.970311033,0.643654842,-0.09521963,0.084507313,-0.047491849,-0.142898137,0
44147,-0.434474606,0.124886093,0.245007589,-0.264214498,0.191270516,0.116767908,0
44148,-0.586206959,0.221520203,-0.286553316,-0.093043695,-0.063114236,0.095958216,0
44149,0.039732419,-1.131886788,-0.003120242,-0.269260223,-0.140949399,0.008663002,0
44150,0.664006038,-0.707566819,0.049029534,0.023020918,-0.201969022,0.096734925,0
44151,1.62049528,-0.557125178,0.563226727,0.233144125,0.120515832,0.064585687,0
44152,-1.122616479,1.597689714,-0.165621606,-0.396328393,0.312253489,-0.088361777,0
44153,-1.05803203,0.54465594,-0.407107814,-0.617646972,-0.536234842,-0.490749407,0
44154,1.039556138,-0.405226276,-0.097415877,-0.06748689,-0.686797876,-0.233596549,0
44155,0.635772196,0.400825678,0.367565372,0.071551721,0.252803109,0.058548905,0
44156,-1.988859987,1.217195383,-0.216538813,-0.440670246,0.277779691,0.223007777,0
44157,-0.057567312,-0.412623606,-0.202334965,-0.335940601,-0.618188468,0.264832014,0
44158,1.372556183,-0.224098325,0.036871642,-0.147078299,-0.698052782,0.153470568,0
44159,0.760040712,0.42124032,0.400958308,-0.188030338,0.204364053,0.296341324,0
44160,-1.05422814,1.477493661,0.064240112,-0.448480074,0.322066145,0.027343114,0
44161,-0.34371594,0.892527766,-0.184643885,-0.376636506,-0.514183433,-0.383632752,0
44162,1.19921168,0.122956495,0.093385346,-0.392862574,-0.957775252,-0.29527821,0
44163,0.60610767,1.062462365,0.601594722,-1.092764689,-0.281575417,0.256762974,0
44164,-1.100989479,0.689967916,0.344434014,-0.848007755,0.030717511,0.154602045,0
44165,0.218320304,-0.182667263,-0.029093059,0.684232161,-0.960129334,-0.692477832,0
44166,0.989757139,0.765886365,0.166468898,0.614630324,-1.304927539,-0.628549617,0
44167,-0.579236046,1.238864589,0.310696785,-0.320537606,-1.066289752,-0.053972179,0
44168,-1.766724698,0.560239716,0.142890084,-0.455339191,-0.167351812,0.067425025,0
44169,-0.163971234,-0.622042814,-0.310627692,-0.288819919,0.147512186,-0.076958781,0
44170,2.252604672,-0.321684048,0.14086664,0.706517073,-0.159204425,-0.104936257,0
44171,0.495259991,0.526547103,0.308170947,0.646957098,-6.773262384,-9.915253671,0
44172,-0.683496019,0.543540187,-0.115461237,0.111626111,-0.072437516,-8.887837799,0
44173,-1.377710858,0.448820366,-0.281444644,-3.316914417,4.270179794,1.332004849,0
44174,0.028057313,-0.629644828,0.078898133,0.693611678,-0.986233061,-0.463162576,0
44175,-0.770453477,-0.040681391,0.128301553,0.613031768,-0.800253152,-0.127356459,0
44176,-1.030141145,-0.608456172,0.100614485,1.271832141,-1.55602575,0.047593177,0
44177,-1.187984015,-0.685649422,0.007416322,-1.164192089,-0.111810907,0.580084213,0
44178,0.579830569,-1.328431539,-0.100103997,-1.55574833,0.66702745,0.546048027,0
44179,0.022847178,-0.328847818,0.080520544,1.060398321,1.545087418,0.150650181,0
44180,-0.222754663,0.944441305,0.039245588,1.756584019,2.428375714,0.214409162,0
44181,0.744765401,-0.311907928,0.003579401,-2.587983176,1.756483184,0.295514512,0
44182,-0.227975864,-0.215258833,0.439323843,-1.898402606,2.571294158,0.30110312,0
44183,-0.220090302,-1.018784847,0.606265818,1.449257798,1.043367103,-0.672656725,0
44184,-0.490960341,-1.305537251,0.28728189,2.67050881,-3.626665298,-0.996090165,0
44185,-1.52021082,0.317217351,-0.582725031,3.017862414,-5.262852488,-0.545005408,0
44186,0.036002983,1.675315151,-0.787458145,0.737419858,-1.906042022,2.727866864,0
44187,3.588463737,0.932256802,-1.166381747,-0.229249449,4.497816721,-0.115499437,0
44188,-0.287787582,-0.660876956,-1.126424663,-2.017939084,2.902608275,-1.571150883,0
44189,-5.051198818,-1.789610857,-0.184867554,2.214296432,0.196857893,-1.832220773,0
44190,-3.144835763,-1.501154077,1.138155095,1.556709021,-0.117721599,0.929424929,0
44191,-0.369891989,-2.021104288,1.020149193,0.965966309,1.646892879,1.857251802,0
44192,1.603699645,-2.010408456,-0.076452577,-1.510982822,1.298836941,0.595425269,0
44193,3.394622957,-1.659632492,-0.412339218,-0.029611307,0.856130403,-0.683019108,0
44194,5.083804091,-0.649163936,0.032192182,0.057076342,0.252580628,-0.311097612,0
44195,7.064535857,3.576910325,1.049807691,-1.032140172,0.612568099,-0.286766629,0
44196,3.139991784,4.958017975,0.670364757,1.659775319,-0.180362128,0.183389972,0
44197,-3.439747897,3.45496834,-1.060318386,1.367071043,-1.015020974,-0.61869508,0
44198,-2.000421853,1.748953262,-1.608924122,-0.722774065,-1.23236555,-0.372852591,0
44199,-2.367636467,0.38948615,-0.413579359,-1.177472579,-1.245079478,0.01196072,0
44200,-4.673958817,-3.294752233,-0.794612687,-0.321410484,-1.194318797,0.08290147,0
44201,-1.050570634,-1.267675644,-0.885517167,-0.088178366,-0.102653964,0.655901776,0
44202,4.056249752,-1.713737535,0.165591566,0.677810575,-0.931503001,0.458065028,0
44203,-0.276637631,-3.773916204,1.878362513,0.604861207,-0.769599602,0.713368701,0
44204,-3.502910986,-0.858407473,1.169470777,1.065429613,0.160163737,0.727131488,0
44205,-1.368517014,2.941295177,0.552440152,3.422508119,1.188307143,-0.860562339,0
44206,-9.600163752,3.793606148,-0.691720107,-0.417231478,1.533421473,-1.270914988,0
44207,5.056376408,-3.553022628,-1.148481306,-6.765099939,0.471865061,0.592712564,0
44208,2.339547372,-2.051261604,0.163874477,3.082365763,1.515536275,-0.661268252,0
44209,-0.461605655,-1.521111834,-0.163904896,0.375860807,0.33583164,-0.012982843,0
44210,-0.460662392,1.178378455,0.583116113,0.523623406,-0.318451167,0.21741759,0
44211,1.605093038,-0.07589224,0.148421673,-0.367385186,-0.670196248,0.504246212,0
44212,0.516492713,-0.585606382,-0.49001842,0.139472031,1.234561967,0.602472114,0
44213,1.318193566,-0.249015505,-0.333366544,0.396815121,0.539833649,0.248381088,0
44214,1.865708797,-0.255914171,0.049935754,-1.137436196,-1.265359039,0.059245089,0
44215,0.555069266,-0.419738676,0.168539798,0.03924547,-0.38197369,-0.441615278,0
44216,0.245481057,-0.02420707,0.617160216,-0.490594042,0.486575117,-0.062852334,0
44217,-1.400687408,-0.740389086,-0.084835561,-0.434995168,0.383246757,-0.073655838,0
44218,-0.359857565,-0.613166188,-0.136363671,-0.720385035,-0.032798026,0.018085746,0
44219,1.095363947,0.005405521,-0.248260678,0.214766137,0.474530805,-0.103938012,0
44220,-0.786891529,0.126919338,-0.160388911,0.777415479,0.48952893,-0.212875265,0
44221,-0.871800939,-0.208495985,-0.141108679,1.140403817,0.709175437,-0.06248995,0
44222,0.179100006,-0.079370815,0.163280307,0.317529665,-0.094208301,0.015985398,0
44223,0.514529603,0.074656475,-0.019264009,-0.754999211,-0.795700398,0.00387681,0
44224,0.143481433,0.286472254,-0.133407695,-1.012280533,-0.014119198,-0.06809228,0
44225,-0.098635656,0.079489531,-0.013195805,-0.595711409,0.526093607,0.004601377,0
44226,-0.173875268,-0.222543956,0.038227179,0.546803968,0.146421709,0.107355391,0
44227,0.664504892,-0.263154271,0.010751735,0.610168718,0.0117212,-0.147822875,0
44228,0.139411125,0.123468264,0.122257232,0.702902619,0.522907506,-0.109698404,0
44229,-0.484279436,-0.09537885,0.02703669,0.090267488,0.236443616,0.035308555,0
44230,-0.410542754,0.083403379,-0.074863286,-0.28317094,0.147025023,0.191199335,0
44231,-0.655710065,-0.010350124,-0.101947159,-0.295883551,-0.268313065,0.103972643,0
44232,0.148000092,0.160997539,-0.050431388,-0.27594663,-0.036796842,0.033587366,0
44233,0.493036596,0.080364107,0.054958033,-0.364324094,-0.169943967,0.099672171,0
44234,-0.497626011,-0.014027047,-0.117505324,-0.299021122,-0.15370928,-0.050525614,0
44235,-0.311411054,-0.219083548,-0.09591383,0.469631741,0.181310833,-0.167263671,0
44236,0.128486434,-0.029857349,-0.069397917,-0.035575799,-0.00250786,-0.163507191,0
44237,-0.258015314,0.274300865,-0.02406749,-0.072116233,0.297422579,-0.00187113,0
44238,0.142611372,0.072026959,-0.013057057,0.144081902,0.184793066,0.060693716,0
44239,0.131801342,0.295226537,-0.070517281,0.107389544,0.436035463,0.055714636,0
44240,1.205379086,0.128801591,0.176173821,0.252612428,0.288204292,0.095011448,0
44241,1.135264495,-0.680252747,-0.039236818,0.373028738,0.234096546,-0.063771309,0
44242,0.632285661,-0.321678806,0.183467563,-0.475821588,-0.011554978,0.145087173,0
44243,-0.176171668,-0.060424892,0.091740614,-0.356151609,-0.132878348,0.13400957,0
44244,0.157424223,0.047140354,0.011739461,0.204654539,0.240731809,0.002236529,0
44245,0.38452155,-0.032955362,0.062203383,0.127196181,-0.189263308,-0.088688907,0
44246,0.08051403,0.127157803,0.037473013,0.251260105,0.06444771,-0.045933,0
44247,-0.214590891,0.101500219,-0.122477276,0.03560796,0.253711194,-0.047722521,0
44248,-0.078465894,0.015609994,0.006570692,0.208670644,0.120734376,0.030225741,0
44249,-0.204068268,0.15150962,-0.014521537,0.123752797,0.14038118,-0.029990789,0
44250,-0.546542023,0.121990661,0.035364616,-0.056357345,-0.187094344,0.055326377,0
44251,-0.711483527,0.214678685,-0.116427572,0.016494087,0.038647521,0.002569845,0
44252,0.177940248,0.261906983,0.041108326,0.206726683,-0.079945841,0.036209861,0
44253,0.069400335,-0.195475461,-0.131086133,0.02240346,-0.098377845,-0.078748981,0
44254,-0.358876777,-0.03158908,-0.059150344,0.102417831,0.195367217,0.017019165,0
44255,-0.137750233,0.163800032,0.110711466,0.172085916,0.447080769,0.113286964,0
44256,0.404831544,-0.138081202,0.093844915,-0.024545058,-0.249435228,0.004029896,0
44257,0.172981837,-0.181185819,-0.044078009,-0.393830751,-0.328257741,-0.054703678,0
44258,-0.028204213,-0.126577138,-0.119007996,-0.00408192,0.274358657,-0.052227634,0
44259,0.774815124,-0.194447034,0.043727577,0.307961723,0.332848232,0.056272334,0
44260,0.944841272,0.008407103,-0.099894825,0.420533487,0.09736091,-0.130866216,0
44261,-0.038962218,0.232510993,0.14590941,-0.142967576,-0.057770327,0.121093676,0
44262,-0.140988318,-0.15324129,0.03064468,-0.359188271,-0.228018569,-0.050900633,0
44263,-0.175023985,0.083362689,0.122794154,-0.075986863,-0.021020679,0.091069569,0
44264,-0.062467413,-0.080637797,-0.226489255,-0.041913647,-0.038304605,-0.103827977,0
44265,-0.202067293,-0.102916536,-0.120690928,-0.043143063,0.340751035,0.09298102,0
44266,0.097366981,-0.09629642,0.043679272,0.006145521,0.113935256,0.109025336,0
44267,-0.221479901,-0.082792208,0.046373596,-0.168007493,0.399366329,0.143560336,0
44268,-0.069725391,0.05157116,0.112045396,-0.433226244,0.373319908,0.171288918,0
44269,-0.186513165,-0.246971778,-0.012274623,0.089989262,0.185019745,-0.014539894,0
44270,0.002986833,-0.342972393,0.006688159,0.231788951,-0.079929703,-0.000394608,0
44271,0.247356421,-0.124477151,-0.04370113,0.000426691,0.14872811,0.001685447,0
44272,0.404633388,-0.084808842,0.032585394,0.079268356,0.217331184,-0.034173968,0
44273,-0.071551295,-0.30066707,0.04732727,0.215334139,0.049925987,-0.042783698,0
44274,0.128672192,0.043778147,0.119203704,-0.036060813,0.365416038,0.126189205,0
44275,0.300479493,-0.26995514,-0.025391036,-0.130692673,-0.055240928,-0.032003799,0
44276,0.422557281,-0.0716188,-0.007030146,0.016647182,-0.186107435,-0.105406934,0
44277,0.367557298,0.348605072,0.187317693,0.349523465,0.185584942,0.054912931,0
44278,-0.188165188,0.10385955,0.107494983,-0.114123862,0.027812758,0.218344874,0
44279,-0.762387192,-0.235200827,-0.196538232,-0.261950098,-0.355696673,0.026457541,0
44280,-0.340701742,-0.084865,-0.171259598,-0.143676851,-0.387995603,-0.289434144,0
44281,-0.082517009,0.289556492,-0.048669685,0.093986383,-0.238236488,-0.192644566,0
44282,0.065713364,0.552666331,-0.2050406,-0.490940467,-0.168133128,-0.069262667,0
44283,0.031969485,0.61778753,0.219358422,-0.2728425,-0.02618721,0.304588736,0
44284,0.039468233,0.480917693,0.157225078,0.248346862,0.023585076,0.095364029,0
44285,-0.465103269,0.327433895,0.052660237,0.387511775,0.100511289,-0.123540915,0
44286,-0.450170561,0.04351683,0.024659882,0.094408425,0.041725047,-0.024597951,0
44287,-0.286848111,0.056293384,-0.075040586,0.096613419,-0.17390569,-0.02132079,0
44288,0.176358197,0.015108612,-0.036439949,0.119277803,-0.276987131,-0.044620405,0
44289,-0.411789434,0.078757066,-0.050796037,-0.016792354,-0.087981396,-0.017535566,0
44290,0.152447498,-0.066107605,-0.08966752,0.411941581,0.276024955,0.06454618,0
44291,0.22437161,0.000346569,-0.153842576,0.211266504,0.140555096,-0.087030887,0
44292,0.293499193,0.054515054,0.06499585,-0.021521978,0.193026803,-0.010854731,0
44293,-0.043436473,-0.228322073,-0.107892759,-0.445410947,-0.101198458,-0.158753972,0
44294,0.299679848,-0.346210282,-0.002288735,-0.11971558,-0.150923306,-0.100631428,0
44295,0.383027576,0.139802224,0.242707921,-0.062072689,0.209423539,0.159874544,0
44296,-0.347393438,-0.227706769,0.026708644,-0.05390906,0.165607399,0.133095668,0
44297,-0.296631514,-0.149380039,-0.010715971,-0.052995587,0.067815113,0.108226243,0
44298,-0.076620142,-0.126122133,-0.012096385,-0.012913906,-0.18080965,-0.163392564,0
44299,-0.080356755,-0.061397408,-0.040816913,0.022707535,-0.268946917,-0.190141989,0
44300,-0.097052214,0.249601881,-0.001945786,-0.319355128,-0.441322463,0.112757058,0
44301,-0.395072541,0.441031509,-0.060145916,-0.217513491,0.067737767,0.07683757,0
44302,-0.482296664,0.727351662,-0.091635077,-0.307601459,-0.118040192,-0.045004112,0
44303,-0.177919053,0.660650234,-0.019683054,0.246753412,-0.299892224,-0.188674244,0
44304,-0.108914758,0.555162759,0.023635597,0.720315693,-0.260817692,-0.366552629,0
44305,-0.735921934,0.327996607,-0.136065375,0.538161051,-0.388985085,-0.310478648,0
44306,-1.334787806,0.153174696,-0.472330928,0.046032603,-1.042473726,-0.341066286,0
44307,-0.454327402,0.243265809,-0.451806051,0.804007485,-1.395899709,-0.716252834,0
44308,-0.270530457,0.400464032,-0.139087671,1.367331132,-1.68673032,-1.107728761,0
44309,-0.366549196,1.679184512,0.63803447,-0.994246479,-1.239699807,-0.249302226,0
44310,-1.616828318,0.982499737,0.64289449,-2.215222459,-1.112216779,0.529153611,0
44311,-0.907854442,-0.139670632,0.371801928,-1.155502834,0.578754455,0.791789575,0
44312,-0.465091414,-1.00114989,0.260184191,-0.233824144,1.159004899,0.688107341,0
44313,0.331029013,-1.225773417,-0.166180967,0.39218261,0.398747658,-0.122519114,0
44314,1.231292339,-0.469753751,-0.03054426,0.308387932,-1.308624713,-0.574680022,0
44315,0.556506121,-0.116832923,0.143030642,1.090423452,-1.105628743,-0.717915227,0
44316,-0.410727058,-0.342668008,0.185159925,1.132049077,-0.8169032,-0.451852723,0
44317,-0.302467395,0.327744356,0.6867693,0.554582336,-0.197540853,-0.269836898,0
44318,-0.727739558,-0.11888261,0.389721838,0.030745344,0.433753748,-0.457141882,0
44319,-0.577186604,0.144768372,0.335989861,-0.929411706,2.169983773,1.008987735,0
44320,-0.662474243,0.07658341,-0.012030131,-1.8017291,2.383576587,2.727009284,0
44321,0.147951578,-0.336038059,-0.45916357,-1.420878572,0.381569505,0.798597285,0
44322,-0.313167803,-1.478000854,-1.398551189,-0.138066854,-2.952876248,-1.807350444,0
44323,-0.83569683,-0.986209626,-0.841753542,1.593836261,-1.359457982,-1.176559224,0
44324,-0.288088041,-1.087264245,-0.002072904,0.140725381,0.843027985,0.393897587,0
44325,0.164784208,-0.211888733,0.405859254,-0.961333062,0.334702018,1.082198898,0
44326,-0.093618701,0.631766051,0.576900299,0.310427777,1.309998176,1.028781136,0
44327,-0.365280797,0.22655578,-0.302505461,0.96678916,-0.148603116,-0.152745787,0
44328,0.776260439,0.883294642,-0.179613966,0.468922857,-0.741647736,-0.751948826,0
44329,0.122259923,0.085929933,-0.369245443,-0.770009682,-1.152900299,-0.027594424,0
44330,-0.541579902,0.416667461,-0.219885222,-0.054465126,0.186018255,1.032245738,0
44331,1.098024871,0.568796664,0.119128897,1.138205367,0.202215257,0.689886304,0
44332,1.57595826,1.047887452,0.278971076,0.678804513,0.680713713,0.295706805,0
44333,1.032994379,0.247573752,0.200519857,0.114037826,0.849917614,0.258904618,0
44334,0.875016299,-0.148365588,0.252909642,-0.278252258,1.489470008,0.039828242,0
44335,0.174025378,-0.837627684,-0.275641975,-0.689820138,0.707557737,-0.850267707,0
44336,0.302835436,-0.22442362,0.282205358,-0.491431824,0.144018396,-0.643991955,0
44337,-0.864149255,-0.265909674,-0.30436512,-0.111265095,-0.91067534,-0.272714075,0
44338,0.452772819,-0.636871341,-0.31213045,0.258782989,-0.13214743,0.099232263,0
44339,0.550335426,0.155878674,0.30924282,-0.183536532,0.631781816,0.601479997,0
44340,0.137494204,0.066493854,0.510709375,-0.691407398,1.12785843,0.729327981,0
44341,-0.095193941,-0.209940067,-0.27126428,0.307533828,0.808743439,0.076341971,0
44342,0.021947333,-0.448686509,-0.490447298,0.139888263,-0.299123305,-0.408733342,0
44343,-0.053694197,-0.782152528,-0.243953595,-0.217539387,-0.957737994,-0.359733059,0
44344,-0.403138316,-0.459475946,-0.108808063,-0.237824036,-0.352811954,-0.054884524,0
44345,0.374500168,0.007708249,0.043228219,0.706383502,0.103772836,-0.178288581,0
44346,0.30522338,0.50607889,0.227054506,0.241263337,0.666090378,-0.2520071,0
44347,0.25815828,-0.517075143,-0.010521807,-0.084434405,0.781031372,-0.074935638,0
44348,0.25201471,-1.267918798,-0.238766724,-0.691436783,1.096412686,0.255891072,0
44349,1.500824318,-0.73945697,-0.084866167,-0.220118091,1.223978933,0.276805345,0
44350,1.530187017,-1.049461667,-0.326016439,0.145230842,0.90153494,-0.353807342,0
44351,0.549037894,-0.734207976,-0.374474691,0.331138081,0.958407209,-0.441684632,0
44352,0.475814833,0.68255753,0.221350453,0.422822879,0.967984307,-0.180591452,0
44353,2.162602915,1.456479637,0.620064244,0.318422237,0.74819926,-0.190494581,0
44354,-0.310350816,-0.634904789,-0.049638726,-0.344391173,0.384111085,0.053345402,0
44355,1.37753447,0.144778621,0.391309972,-0.364401768,0.253564817,0.313150075,0
44356,0.698169823,-0.231093369,0.364016878,-0.756338099,0.062363775,0.332303466,0
44357,-1.627748505,-1.401955111,-0.397152102,-0.56844578,-0.038729426,0.235749615,0
44358,-0.604790135,-1.067884363,-0.243694167,-0.515780879,0.431270774,0.230862879,0
44359,0.405461917,0.107371501,0.123078735,-0.173969765,0.778551913,0.136483228,0
44360,1.127932524,0.208849796,0.121409228,-0.016144795,0.466008006,-0.134834409,0
44361,-0.05628298,-0.375791754,-0.168668741,0.245679251,-0.425424135,-0.272296969,0
44362,-0.556370749,-0.006092984,0.039098029,0.451577854,-1.108393948,-0.296144324,0
44363,-1.109861285,0.475336758,0.097449392,0.611143451,-0.679117761,-0.10659684,0
44364,-0.968538303,0.077296447,-0.224817752,0.303918711,-1.125361073,-0.297122412,0
44365,-0.332337813,0.225310779,-0.386278952,0.771044331,-0.988437715,-0.492462147,0
44366,-0.367741926,0.187477625,-0.297793412,0.686290535,-0.404483055,-0.238081383,0
44367,-0.366871582,0.376723216,-0.271195288,0.125442912,-0.594931933,-0.102822449,0
44368,-0.422258094,0.612059625,-0.024568844,-0.682214255,0.148517351,0.438730789,0
44369,-0.223070361,1.074526704,0.928524196,0.988687141,2.272578445,0.914107374,0
44370,0.595136447,1.30283768,0.518756584,1.372595808,1.636623694,0.301281523,0
44371,0.198214752,-0.765358664,-0.414470162,-2.512700132,-6.235686007,-0.356343511,0
44372,-0.530512505,-1.054532427,-0.161319335,0.349183353,1.674372999,0.409464837,0
44373,-0.215725165,-0.136206708,-0.011649144,0.086524367,1.70885344,0.262103947,0
44374,0.574480246,1.211265036,0.453066452,0.368000784,0.363921425,-0.085631969,0
44375,-0.257566967,0.616612251,0.146505591,0.223446347,-0.107295167,-0.134546258,0
44376,0.165654222,0.008382595,-0.117758037,0.939264465,1.533531273,0.192637887,0
44377,-0.062538669,0.171965571,0.151220442,0.453598554,1.644147805,0.416923813,0
44378,0.209659164,0.206930946,0.239164236,-2.166219445,-4.199658337,-0.124290235,0
44379,0.092254732,-0.445648867,-0.121953813,-0.006616452,-0.644287874,-0.047907514,0
44380,-0.065516824,-0.792394102,-0.186456199,1.209972399,2.020576176,0.259289488,0
44381,0.148496261,-0.009360169,-0.077415408,-0.312804728,-0.029891221,-0.253233671,0
44382,0.445722948,0.60940628,0.059885455,-0.400556663,-0.479057672,-0.314480954,0
44383,0.194387898,0.150746029,0.088350818,-1.196744624,-1.033057246,-0.096491025,0
44384,-0.87256366,-0.52477239,-0.26393709,-0.291924309,0.438900472,-0.301047264,0
44385,-0.653864629,0.26583564,0.256631985,0.113136617,1.195988753,0.336873982,0
44386,-0.217360877,0.133408509,0.250663296,0.168265545,-0.792166873,0.176719851,0
44387,-0.340770712,-0.151600706,-0.094382614,0.032027804,-1.022378536,0.054169584,0
44388,-0.469291995,0.252023898,-0.107862869,0.1116996,0.099830396,0.079156306,0
44389,-0.15153167,-0.078332189,0.03993981,-0.151475452,0.454958517,0.111270082,0
44390,-0.404868725,0.188944219,0.028557268,-0.333574084,-0.28548473,0.035718115,0
44391,-0.055367289,0.190146302,-0.029150853,0.063795883,-0.459229378,-0.038856252,0
44392,-0.031405016,0.10238941,-0.085362266,0.255237127,-0.031151896,-0.125950266,0
44393,0.022234193,0.026852529,-0.069975654,0.020827252,0.018224913,-0.122835437,0
44394,-0.344974791,0.091227017,-0.10075405,0.070499442,0.126630227,-0.023403594,0
44395,0.303533797,0.125228967,0.044098565,0.266934119,-0.220024074,-0.111281337,0
44396,0.361045134,-0.052264657,0.060638365,-0.154113488,0.049814109,-0.062230282,0
44397,0.312395601,-0.003569712,0.060729249,0.10072296,0.156415002,-0.103342164,0
44398,0.07775246,-0.075122749,0.05143486,-0.021533663,-0.014364798,-0.16161014,0
44399,-0.044845912,0.038608243,0.087565417,-0.044226546,-0.040597251,-0.004282149,0
44400,0.062804536,-0.166741533,0.004691055,-0.077764641,-0.127866368,0.004481107,0
44401,0.121414261,0.088713289,0.078038427,0.414593176,0.114855443,-0.065188076,0
44402,-0.190712726,-0.10991339,-0.062895233,0.030761831,-0.01321696,-0.0503414,0
44403,-0.594496409,-0.056215258,-0.111860254,-0.167718823,0.077202669,-0.01600847,0
44404,-0.263619864,-0.045621343,-0.014343907,-0.133942647,0.177704507,0.101513289,0
44405,-0.445716003,-0.051692871,-0.105594534,-0.143217144,-0.043605723,0.088375636,0
44406,-0.327940357,0.026977801,-0.072137855,-0.023202856,-0.084270194,-0.006427183,0
44407,0.419582707,0.10395243,0.092631442,-0.109051627,0.033981205,0.05961541,0
44408,-0.07217327,-0.035050337,0.035841708,0.362496416,0.236375614,-0.026610106,0
44409,-0.406191683,-0.133868632,-0.078379557,-0.212930007,0.260483955,-0.028905781,0
44410,-0.083713931,-0.110194837,0.059213812,-0.453510902,-0.004562178,0.278348118,0
44411,0.473050481,-0.145903737,0.005631971,-0.102443886,0.423234079,0.262289534,0
44412,0.838150258,-0.339152804,0.012305892,0.173321932,0.615782776,0.180014124,0
44413,0.241962865,-0.418137621,-0.068963461,0.28042739,0.797519528,0.18640009,0
44414,0.551163402,-0.599024983,-0.018262486,0.218438173,0.499452126,-0.013818916,0
44415,0.711883142,-0.259622835,0.147081088,-0.027361311,0.295243916,-0.126713793,0
44416,0.199726922,-0.447945259,-0.106820246,0.173711549,0.581474699,-0.338808511,0
44417,-0.464050747,-0.618908643,-0.075589699,-0.162623783,0.470257412,-0.179389972,0
44418,0.206797291,-0.124928078,0.133378503,0.150413961,0.79087619,0.081058756,0
44419,0.461320456,-0.249225961,-0.097592669,0.362536018,0.425922816,-0.036866484,0
44420,0.753360543,0.015780532,-0.199482487,0.06689535,0.321577232,-0.003592001,0
